v YEARS/GAS >,TOTAL_INCLVOLCANIC_RF,VOLCANIC_ANNUAL_RF,SOLAR_RF,TOTAL_ANTHRO_RF,GHG_RF,KYOTOGHG_RF,CO2CH4N2O_RF,CO2_RF,NON_CO2_RF,CH4_RF,N2O_RF,FGASSUM_RF,MHALOSUM_RF,CF4,C2F6,C6F14,HFC23,HFC32,HFC43_10,HFC125,HFC134a,HFC143a,HFC227ea,HFC245fa,SF6,CFC_11,CFC_12,CFC_113,CFC_114,CFC_115,CARB_TET,MCF,HCFC_22,HCFC_141B,HCFC_142B,HALON1211,HALON1202,HALON1301,HALON2402,CH3BR,CH3CL,TOTAER_DIR_RF,OCI_RF,BCI_RF,SOXI_RF,NOXI_RF,BIOMASSAER_RF,MINERALDUST_RF,CLOUD_TOT_RF,STRATOZ_RF,TROPOZ_RF,CH4OXSTRATH2O_RF,LANDUSE_RF,BCSNOW_RF
2069,6.1408444,0,0.13018687,6.0106575,6.370741,6.2360571,6.0627545,4.7216313,1.2890262,0.96643897,0.37468424,0.17330259,0.13468392,0.0094875239,0.0027519654,0.00011269053,0.0046801181,0.0059508882,0.0017786413,0.03328893,0.066853492,0.015790806,0.00032833857,0.015608689,0.016670511,0.016492067,0.085671936,0.00964264,0.0040476283,0.0015776106,0.00075200224,0.0000000095164613,0.012993498,0.0014207234,0.00092574126,0.0000803836,0,0.00049089011,0.0000050814692,0.0000034211393,0.00058028908,-0.22898554,-0.037688518,0.11597152,-0.13353063,-0.078637404,0.0048994846,-0.1,-0.52316399,0,0.43664259,0.16638848,-0.26811529,0.057150274
2070,6.1699737,0,0.086078125,6.0838956,6.4407067,6.3088824,6.133664,4.783432,1.3004636,0.97171588,0.37851611,0.17521839,0.13182431,0.0095656368,0.0027818042,0.0001135577,0.0046659258,0.0060180288,0.0018067452,0.033833781,0.067655191,0.016016224,0.00032102038,0.015493238,0.01694724,0.016044496,0.084471217,0.0094834294,0.00402858,0.0015762979,0.00071215794,0.0000000079292569,0.012117414,0.0013599931,0.000885382,0.000075683306,0,0.00048125949,0.0000047924322,0.0000033063983,0.00058028908,-0.22778423,-0.037544544,0.11525332,-0.13197575,-0.078270538,0.0047532777,-0.1,-0.52117286,0,0.43676583,0.16730741,-0.26872139,0.05679418
2071,6.2159602,0,0.059268125,6.1566921,6.5106386,6.3815879,6.2044652,4.8453387,1.3113534,0.97678856,0.38233791,0.17712274,0.12905068,0.0096437931,0.0028117118,0.00011442392,0.0046516827,0.0060855906,0.0018349983,0.034376622,0.06845093,0.016239896,0.00031387779,0.015376509,0.017222704,0.015606886,0.083282726,0.009326271,0.0040095511,0.0015749814,0.00067428855,0.0000000066071907,0.011296956,0.0013013995,0.00084661973,0.000071239389,0,0.00047174862,0.000004519347,0.0000032014636,0.00058028908,-0.22672498,-0.037414056,0.11469678,-0.13079458,-0.077934932,0.0047218056,-0.1,-0.51946931,0,0.43684809,0.16819088,-0.2693119,0.056520658
2072,6.2722571,0,0.043176875,6.2290803,6.5803019,6.4539431,6.2749331,4.9070872,1.3219931,0.98169322,0.38615266,0.17901006,0.12635875,0.0097218883,0.0028416471,0.0001152881,0.0046374091,0.0061490625,0.0018635832,0.0349125,0.069242026,0.016459932,0.00030690622,0.015260895,0.017498929,0.015178901,0.082105985,0.0091710896,0.0039905347,0.0015736606,0.00063829014,0.0000000055057443,0.010528946,0.0012448974,0.00080939659,0.000067044746,0,0.00046235867,0.0000042613129,0.0000030866284,0.00058028908,-0.22573676,-0.03729031,0.11422109,-0.12980028,-0.077614958,0.0047477009,-0.1,-0.51790826,0,0.43697603,0.16904519,-0.26988626,0.056288424
2073,6.3333402,0,0.032265625,6.3010746,6.6495214,6.5257767,6.3449009,4.9684716,1.332603,0.98646602,0.38996335,0.18087578,0.12374464,0.0097998179,0.0028715688,0.00011614913,0.0046231264,0.0062047369,0.0018926775,0.035436656,0.07002991,0.016674485,0.00030010172,0.015148613,0.017777941,0.014760289,0.080940661,0.0090178316,0.0039715263,0.0015723352,0.00060406931,0.0000000045879789,0.0098103789,0.0011904415,0.00077366642,0.000063082802,0,0.00045308591,0.0000040174977,0.000002961618,0.00058028908,-0.22474854,-0.037166564,0.11374539,-0.12880598,-0.077294983,0.0047735961,-0.1,-0.51634318,0,0.43715664,0.16987661,-0.27044448,0.056056189
2074,6.3982666,0,0.025655,6.3726116,6.7183105,6.5971055,6.4143848,5.0295014,1.3431102,0.9911134,0.39377004,0.18272073,0.121205,0.0098775818,0.002901477,0.00011700702,0.0046088334,0.0062538341,0.0019222444,0.03594936,0.070814421,0.016883625,0.00029345926,0.015039149,0.01805974,0.014350889,0.079786627,0.008866471,0.0039525247,0.001571005,0.00057154321,0.0000000038231988,0.0091383957,0.0011379898,0.0007393759,0.000059338387,0,0.0004439285,0.0000037871361,0.0000028310771,0.00058028908,-0.22376032,-0.037042818,0.1132697,-0.12781168,-0.076975008,0.0047994914,-0.1,-0.51477405,0,0.43731172,0.17068628,-0.27098656,0.055823954
2075,6.5162396,0,0.07252875,6.4437108,6.7866866,6.66795,6.4834043,5.0901899,1.3535209,0.99564168,0.39757275,0.18454565,0.11873664,0.0099551801,0.0029313716,0.00011786177,0.0045945288,0.0062973757,0.00195225,0.036450873,0.071595427,0.017087422,0.00028697409,0.014932059,0.018344324,0.013950547,0.078643783,0.0087169854,0.0039335288,0.00156967,0.00054063346,0.0000000031858647,0.0085102634,0.0010875031,0.00070647511,0.000055802467,0,0.00043489101,0.0000035695062,0.0000026965353,0.00058028908,-0.2227721,-0.036919072,0.112794,-0.12681738,-0.076655034,0.0048253866,-0.1,-0.51320084,0,0.43744264,0.17147528,-0.2715125,0.055591719
2076,6.6605041,0,0.14625187,6.5142522,6.8545406,6.7382068,6.5518597,5.1504687,1.3637835,1.0000195,0.40137153,0.18634711,0.11633378,0.010032613,0.0029612528,0.00011871337,0.0045802046,0.0063357216,0.0019826116,0.036940932,0.072370727,0.017285809,0.00028063826,0.014826193,0.018631692,0.013558524,0.077510521,0.0085691554,0.0039145122,0.0015683282,0.00051122734,0.000000002654535,0.0079231119,0.0010388926,0.00067490746,0.000052464667,0,0.00042595897,0.0000033637909,0.0000025187487,0.00058028908,-0.22178387,-0.036795326,0.11231831,-0.12582308,-0.076335059,0.0048512819,-0.1,-0.51162355,0,0.43754377,0.17223813,-0.2720223,0.055359484
2077,6.765501,0,0.18119062,6.5843103,6.9219528,6.8079609,6.6198379,5.2104416,1.3738687,1.0042299,0.40516637,0.18812308,0.11399182,0.010109879,0.0029911204,0.00011956183,0.0045658549,0.0063693151,0.0020132645,0.037419423,0.07313884,0.017478758,0.00027444519,0.014720774,0.018921845,0.013174323,0.076385779,0.0084228358,0.003895457,0.0015669782,0.00048323341,0.0000000022114613,0.0073743129,0.00099208519,0.00064461377,0.00004931099,0,0.00041712904,0.0000031692738,0.0000023030533,0.00058028908,-0.22079565,-0.03667158,0.11184261,-0.12482878,-0.076015084,0.0048771772,-0.1,-0.51004213,0,0.43761218,0.17297189,-0.27251595,0.05512725
2078,6.8444758,0,0.19056187,6.653914,6.9889389,6.8772287,6.6873515,5.2700855,1.3838285,1.0083088,0.40895727,0.1898772,0.1117102,0.01018698,0.0030209744,0.00012040715,0.0045514834,0.006399202,0.0020442165,0.037886946,0.073901224,0.017666427,0.00026839321,0.01461617,0.01921478,0.012798282,0.075270628,0.0082781593,0.0038763811,0.0015656213,0.00045661776,0.0000000018421132,0.0068617476,0.00094707758,0.00061555943,0.00004633104,0,0.00040840964,0.0000029854637,0.0000021056478,0.00058028908,-0.21980743,-0.036547834,0.11136692,-0.12383448,-0.07569511,0.0049030724,-0.1,-0.50845657,0,0.43765471,0.1736828,-0.27299346,0.054895015
2079,6.8973861,0,0.17415125,6.7232348,7.0556594,6.9461713,6.7545585,5.3295268,1.393708,1.0122875,0.41274422,0.19161272,0.10948809,0.010263915,0.003050815,0.00012124934,0.0045370939,0.0064262436,0.0020754743,0.038344081,0.074659218,0.017848971,0.00026248048,0.014512682,0.019510497,0.012430664,0.074166009,0.0081352399,0.0038573009,0.0015642586,0.00043134163,0.0000000015343187,0.0063833528,0.0009038522,0.00058771005,0.000043524971,0,0.00039980167,0.0000028118729,0.0000019353814,0.00058028908,-0.21881921,-0.036424088,0.11089122,-0.12284018,-0.075375135,0.0049289677,-0.1,-0.50686684,0,0.43767724,0.17437631,-0.27345482,0.05466278
2080,6.9236359,0,0.13018687,6.793449,7.1223755,7.015051,6.8217185,5.3889983,1.4044507,1.0161931,0.41652721,0.19333251,0.1073245,0.010340685,0.003080642,0.00012208838,0.0045226896,0.0064511453,0.002107044,0.038791382,0.075414045,0.018026542,0.000256705,0.014410542,0.019808996,0.012071657,0.07307272,0.0079941728,0.003838231,0.0015628911,0.00040736191,0.0000000012778846,0.0059371239,0.00086237847,0.00056103139,0.000040882365,0,0.00039131721,0.000002648018,0.0000017916915,0.00058028908,-0.21723471,-0.036283177,0.11039671,-0.1214335,-0.075019501,0.0051047611,-0.1,-0.50495548,0,0.43768486,0.17505714,-0.27389959,0.054421251
2081,6.9514898,0,0.086078125,6.8654117,7.1890236,7.083805,6.8887655,5.4484066,1.4170051,1.0200526,0.42030624,0.19503955,0.10521854,0.010417288,0.0031104555,0.00012292429,0.0045082744,0.0064745354,0.0021389364,0.039229438,0.076167052,0.018199299,0.00025106495,0.014310009,0.020110275,0.011721438,0.071991603,0.0078550567,0.0038191872,0.0015615199,0.00038463582,0.0000000010642946,0.0055211603,0.00082262884,0.00053548518,0.000038393399,0,0.00038296832,0.0000024934355,0.0000016765494,0.00058028908,-0.21445764,-0.036107934,0.10986456,-0.11920207,-0.07459255,0.0055803508,-0.1,-0.50240114,0,0.4376826,0.17572999,-0.27432686,0.054161133
2082,6.9972997,0,0.059268125,6.9380316,7.2555251,7.1523571,6.9556282,5.5076312,1.4304004,1.0239124,0.42408464,0.19672888,0.10316806,0.010493643,0.0031402222,0.00012375596,0.0044938483,0.006492453,0.002171395,0.039657952,0.076917686,0.018367067,0.00024555913,0.014211182,0.020414118,0.011379888,0.070922704,0.0077178886,0.0038001719,0.0015601451,0.0003631049,0.00000000088640561,0.0051335635,0.00078455609,0.00051102973,0.000036048021,0,0.00037475414,0.0000023476254,0.0000015707641,0.00058028908,-0.21108429,-0.035915527,0.10931359,-0.11655826,-0.074129939,0.0062058387,-0.1,-0.49951597,0,0.43754822,0.17640295,-0.27473616,0.053891721
2083,7.0534714,0,0.043176875,7.0102945,7.3217591,7.220589,7.0221943,5.5665288,1.4437657,1.0277998,0.42786575,0.19839467,0.10117009,0.010569666,0.0031699087,0.0001245823,0.0044794089,0.0065014188,0.0022046299,0.040076435,0.077664628,0.018529621,0.00024018527,0.014113878,0.02072031,0.01104669,0.069865509,0.0075825934,0.0037811774,0.0015587661,0.00034270204,0.00000000073823952,0.004772463,0.00074809748,0.00048763238,0.000033836291,0,0.00036666927,0.0000022100755,0.0000014553637,0.00058028908,-0.20771095,-0.035723119,0.10876262,-0.11391445,-0.073667328,0.0068313266,-0.1,-0.49661596,0,0.43728673,0.17708079,-0.27512751,0.053622308
2084,7.1145183,0,0.032265625,7.0822527,7.387651,7.2884289,7.088391,5.6250383,1.4572144,1.0317032,0.4316495,0.20003796,0.099222075,0.010645356,0.003199515,0.00012540331,0.0044649549,0.0065028346,0.0022385866,0.040485075,0.078407642,0.018687018,0.00023493939,0.01401778,0.021028851,0.010721606,0.068819683,0.0074491198,0.0037621991,0.0015573826,0.00032336751,0.00000000061482223,0.0044361091,0.00071319339,0.00046525081,0.000031754231,0,0.00035870984,0.0000020803159,0.0000013303021,0.00058028908,-0.2043376,-0.035530711,0.10821165,-0.11127064,-0.073204717,0.0074568145,-0.1,-0.49370094,0,0.43702671,0.17776148,-0.2755009,0.053352896
2085,7.1795658,0,0.025655,7.1539108,7.4532075,7.3558857,7.1542256,5.6831731,1.4707377,1.0356166,0.43543588,0.20166007,0.097321874,0.010720714,0.0032290413,0.00012621899,0.0044504856,0.006497927,0.0022732197,0.040884118,0.079146761,0.018839333,0.00022981798,0.013922696,0.021339739,0.010404459,0.067785075,0.0073174402,0.0037432356,0.0015559944,0.00030504804,0.00000000051201934,0.0041228821,0.00067979066,0.0004438347,0.000029793188,0,0.00035087357,0.0000019579145,0.0000012004828,0.00058028908,-0.20096425,-0.035338303,0.10766069,-0.10862683,-0.072742106,0.0080823024,-0.1,-0.49077073,0,0.43676707,0.17844398,-0.27585632,0.053083484
2086,7.2978231,0,0.07252875,7.2252943,7.5184558,7.4229883,7.2197261,5.7409665,1.4843278,1.0395349,0.43922481,0.20326219,0.095467502,0.010795739,0.0032584873,0.00012702934,0.0044360006,0.0064877211,0.0023084867,0.041273807,0.079882029,0.018986641,0.00022481764,0.01382846,0.021652974,0.010095084,0.06676156,0.0071875305,0.0037242858,0.0015546014,0.00028769338,0.00000000042638844,0.0038312562,0.00064783488,0.00042334798,0.000027950206,0,0.00034315839,0.0000018424646,0.0000010673485,0.00058028908,-0.19759091,-0.035145896,0.10710972,-0.10598303,-0.072279495,0.0087077902,-0.1,-0.48782514,0,0.43650688,0.17912739,-0.27619379,0.052814072
2087,7.4423909,0,0.14625187,7.2961391,7.5831467,7.4894918,7.2846508,5.7982197,1.4979194,1.043415,0.44301621,0.20484094,0.093654933,0.010870433,0.0032878533,0.00012783437,0.0044214927,0.0064725606,0.0023442866,0.041653781,0.080611135,0.019128862,0.00021993242,0.013734211,0.021968555,0.0097929002,0.065747706,0.0070592027,0.003705324,0.0015532017,0.00027123541,0.00000000035503785,0.003559676,0.00061724333,0.00040375289,0.000026216444,0,0.00033555828,0.0000017335122,0.00000089282705,0.00058028908,-0.19421756,-0.034953488,0.10655875,-0.10333922,-0.071816884,0.0093332781,-0.1,-0.484864,0,0.43623837,0.1798042,-0.2765133,0.052544659
2088,7.5477039,0,0.18119062,7.3665133,7.6473581,7.555477,7.3490827,5.8550437,1.5114696,1.047229,0.44680999,0.20639431,0.091881056,0.010944793,0.0033171391,0.00012863406,0.0044069564,0.0064528798,0.0023805393,0.042023849,0.081332535,0.019265957,0.00021515739,0.013639394,0.022286481,0.0094974909,0.064742555,0.0069323291,0.0036863328,0.0015517938,0.00025561786,0.00000000029557302,0.0033067293,0.00058795092,0.00038500544,0.000024584058,0,0.0003280648,0.0000016306575,0.00000068189285,0.00058028908,-0.19084422,-0.03476108,0.10600778,-0.10069541,-0.071354273,0.009958766,-0.1,-0.48188712,0,0.43595656,0.18046955,-0.27681485,0.052275247
2089,7.6272616,0,0.19056187,7.4366997,7.7113626,7.6212167,7.4132902,5.9116789,1.5250208,1.0510053,0.45060604,0.20792648,0.0901459,0.011018821,0.0033463448,0.00012942844,0.0043923961,0.006429744,0.0024172517,0.042384641,0.082048001,0.0193981,0.00021049146,0.013544512,0.022606751,0.0092090557,0.063746994,0.0068070157,0.003667329,0.0015503791,0.00024081605,0.00000000024603353,0.0030712631,0.00055993277,0.00036707108,0.000023047096,0,0.00032068402,0.0000015336207,0.00000048916933,0.00058028908,-0.18747087,-0.034568672,0.10545681,-0.0980516,-0.070891662,0.010584254,-0.1,-0.4788943,0,0.43566659,0.18112836,-0.27709844,0.052005835
2090,7.6799383,0,0.17415125,7.505787,7.7751013,7.686652,7.4772108,5.9680382,1.5377488,1.0547683,0.45440429,0.20944118,0.088449354,0.011092517,0.0033754705,0.00013021749,0.0043778156,0.0064040289,0.0024544302,0.042736767,0.082759186,0.01952546,0.00020593345,0.013449992,0.022929366,0.0089277466,0.062761816,0.0066833549,0.0036483284,0.0015489586,0.00022680325,0.00000000020477739,0.0028521831,0.00053316019,0.00034992757,0.000021599843,0,0.00031342111,0.0000014421265,0.00000032339087,0.00058028908,-0.18463206,-0.034388131,0.10494456,-0.095801947,-0.070483162,0.01109662,-0.1,-0.47623101,0,0.43537294,0.18178493,-0.27736396,0.051754854
2091,7.7032673,0,0.13018687,7.5730804,7.8387377,7.7519465,7.5410046,6.02426,1.5488204,1.05854,0.45820462,0.21094184,0.086791196,0.01116588,0.003404516,0.00013100123,0.004363219,0.0063764547,0.0024920823,0.043080822,0.083467654,0.019648206,0.00020148205,0.013356196,0.023254324,0.0086536725,0.061787719,0.0065614274,0.003629346,0.0015475333,0.00021355107,0.00000000017042976,0.0026484439,0.00050759774,0.00033355287,0.000020241921,0,0.00030628039,0.0000013559047,0.0000001849188,0.00058028908,-0.18286232,-0.034231323,0.10450975,-0.094340606,-0.070182881,0.011382742,-0.1,-0.47424711,0,0.43507954,0.18244307,-0.27761118,0.051540737
2092,7.7256103,0,0.086078125,7.6395322,7.9022031,7.8170317,7.6045922,6.0803942,1.559138,1.0621982,0.46199979,0.21243949,0.085171385,0.011238968,0.0034334941,0.00013177859,0.0043486401,0.0063447854,0.0025302256,0.043416226,0.0841759,0.019766134,0.00019713634,0.013274901,0.023581305,0.0083869589,0.060825505,0.0064413251,0.0036103989,0.0015461045,0.00020103234,0.00000000014184135,0.0024590566,0.00048320786,0.00031791383,0.000018967848,0,0.00029927291,0.000001274699,0.000000077032211,0.00058028908,-0.18162712,-0.034086382,0.10411365,-0.09327342,-0.06993671,0.011555743,-0.1,-0.47260261,0,0.43497232,0.18308145,-0.27784,0.051345052
2093,7.764905,0,0.059268125,7.7056368,7.9651782,7.8815894,7.6676479,6.1362544,1.5693824,1.0656109,0.46578261,0.21394147,0.083588831,0.011311838,0.0034624175,0.00013254852,0.0043341084,0.0063068617,0.002568839,0.043742054,0.08488482,0.019878951,0.00019289394,0.013216146,0.023909989,0.0081275146,0.059875296,0.0063230549,0.0035914918,0.0015446726,0.00018921166,0.00000000011804674,0.0022830323,0.00045993922,0.00030297983,0.000017772062,0,0.00029239819,0.0000011982355,-0.000000020021034,0.00058028908,-0.18039192,-0.033941441,0.10371755,-0.092206235,-0.06969054,0.011728744,-0.1,-0.47095328,0,0.43502782,0.18367705,-0.27805041,0.051149367
2094,7.8142901,0,0.043176875,7.7711132,8.0275865,7.9455448,7.7301003,6.1917609,1.5793523,1.0687864,0.46955305,0.21544454,0.082041656,0.011384489,0.0034912862,0.00013331102,0.0043196207,0.0062635182,0.0026078661,0.044058314,0.085593244,0.019986674,0.00018875112,0.013177089,0.024240377,0.0078750762,0.058936659,0.0062065548,0.0035726183,0.001543237,0.0001780484,0.000000000098239042,0.0021194163,0.00043773734,0.00028871901,0.000016649052,0,0.00028565154,0.0000011262311,-0.00000012669681,0.00058028908,-0.17915672,-0.0337965,0.10332145,-0.091139049,-0.069444369,0.011901744,-0.1,-0.46929908,0,0.43503999,0.18423128,-0.27824241,0.050953682
2095,7.8682003,0,0.032265625,7.8359347,8.0893972,8.008869,7.7919228,6.2468765,1.5890582,1.0717352,0.4733111,0.21694612,0.080528269,0.011456922,0.0035201002,0.00013406609,0.0043051746,0.0062154967,0.0026472581,0.044365065,0.086300268,0.020089329,0.00018470453,0.013155271,0.024572467,0.0076294236,0.058009283,0.0060917775,0.0035537739,0.0015417974,0.00016750565,0.000000000081748794,0.0019673297,0.00041655562,0.00027510206,0.000015593759,0,0.00027902307,0.0000010584248,-0.0000002436025,0.00058028908,-0.17792152,-0.033651558,0.10292535,-0.090071864,-0.069198199,0.012074745,-0.1,-0.46763997,0,0.43501094,0.18474601,-0.27841601,0.050757996
2096,7.9257525,0,0.025655,7.9000975,8.1506013,8.0715539,7.8531095,6.3015802,1.5985173,1.0744724,0.47705678,0.21844446,0.079047407,0.011529136,0.0035488595,0.00013481374,0.0042907684,0.0061634875,0.0026869777,0.044662448,0.087005379,0.020186968,0.00018075125,0.013148607,0.024906259,0.0073903921,0.057093015,0.0059786967,0.0035349575,0.0015403536,0.00015755043,0.000000000068020258,0.0018259644,0.00039634497,0.00026210229,0.00001460156,0,0.00027251048,0.00000099457675,-0.00000036574387,0.00058028908,-0.17668632,-0.033506617,0.10252925,-0.089004679,-0.068952028,0.012247745,-0.1,-0.46597592,0,0.4349435,0.18522382,-0.27857121,0.050562311
2097,8.0361369,0,0.07252875,7.9636082,8.2112,8.133602,7.913664,6.3558614,1.6077468,1.0770124,0.48079017,0.21993804,0.077597924,0.011601132,0.003577564,0.00013555398,0.0042764007,0.0061080815,0.0027269905,0.044950617,0.08770815,0.020279644,0.00017688857,0.013155261,0.025241753,0.0071578234,0.056187735,0.0058672891,0.0035161684,0.0015389056,0.0001481517,0.000000000056591183,0.0016945815,0.00037706179,0.00024968889,0.000013668158,0,0.00026611792,0.00000093446146,-0.00000049142387,0.00058028908,-0.17545112,-0.033361676,0.10213316,-0.087937493,-0.068705858,0.012420746,-0.1,-0.46430691,0,0.43484039,0.18566723,-0.27870799,0.050366626
2098,8.1726571,0,0.14625187,8.0264053,8.2711408,8.1949638,7.9735429,6.4097028,1.6167025,1.0793288,0.48451138,0.22142086,0.076177026,0.011672909,0.0036062139,0.00013628679,0.0042620637,0.0060492986,0.0027671926,0.045229074,0.088405602,0.020367244,0.00017311172,0.013172913,0.025578948,0.0069312635,0.055292213,0.0057573969,0.0034973825,0.0015374515,0.00013926951,0.000000000047073566,0.0015724305,0.00035865136,0.0002378272,0.000012789075,0,0.00025984145,0.0000008778308,-0.00000065734883,0.00058028908,-0.17421593,-0.033216735,0.10173706,-0.086870308,-0.068459687,0.012593746,-0.1,-0.46263289,0,0.43469707,0.18607162,-0.27882637,0.050170941
2099,8.2696246,0,0.18119062,8.088434,8.3303734,8.2555908,8.0327022,6.4630729,1.6253611,1.0814087,0.4882205,0.22288862,0.07478261,0.011744467,0.0036348091,0.00013701219,0.0042477512,0.0059873001,0.0028075032,0.045497506,0.089095615,0.020449704,0.00016941679,0.013199692,0.025917843,0.0067103799,0.054405594,0.0056489092,0.0034785831,0.0015359898,0.00013087022,0.000000000039146243,0.0014588316,0.00034106662,0.00022649215,0.000011965427,0,0.00025367369,0.00000082446479,-0.00000085905613,0.00058028908,-0.17298073,-0.033071794,0.10134096,-0.085803122,-0.068213516,0.012766747,-0.1,-0.46095383,0,0.43451143,0.18643477,-0.27892635,0.049975255
2100,8.3396643,0,0.19056187,8.1491024,8.3889759,8.3155608,8.0912169,6.5160029,1.6330995,1.0832964,0.49191766,0.22434388,0.07341506,0.011815807,0.0036633497,0.00013773017,0.0042334666,0.0059229002,0.0028479454,0.045756522,0.089779819,0.020527191,0.00016580295,0.013234904,0.026258438,0.0064952802,0.053528612,0.0055419092,0.0034597862,0.0015345219,0.000122937,0.000000000032546431,0.0013532319,0.00032428736,0.00021566782,0.000011193819,0,0.00024761258,0.00000077420658,-0.0000010432877,0.00058028908,-0.17205433,-0.032963088,0.10104389,-0.085002733,-0.068028889,0.012896497,-0.1,-0.45969169,0,0.43429138,0.18676435,-0.2790117,0.049828491
2101,8.382126,0,0.17415125,8.2079748,8.4471892,8.3751145,8.1493253,6.5686894,1.6392854,1.0850329,0.49560296,0.22578923,0.072074669,0.011886928,0.0036918355,0.00013844074,0.0042192135,0.0058567898,0.0028885456,0.046006748,0.090459887,0.020599878,0.00016226944,0.013277964,0.026600732,0.0062860468,0.052661955,0.0054364753,0.0034410085,0.0015330488,0.00011545263,0.000000000027054219,0.0012551065,0.00030828774,0.00020533885,0.000010471027,0,0.00024166204,0.000000726904,-0.0000012000228,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.43404431,0.18706756,-0.27909001,0.04977957
